timestamp,model_name,target_column,model_path,dataset_name,train_rows,test_rows,feature_count,train_label,train_accuracy,train_balanced_accuracy,train_precision_macro,train_recall_macro,train_f1_macro,train_precision_weighted,train_recall_weighted,train_f1_weighted,test_label,test_accuracy,test_balanced_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_precision_weighted,test_recall_weighted,test_f1_weighted
2026-04-26T15:31:34,extra_trees,target_5d_binary,artifacts\models\20260426_153134_extra_trees.joblib,model_dataset.parquet,19317,9675,96,train,0.5713102448620386,0.5749087694723223,0.5759106860549985,0.5749087694723223,0.5707368501936061,0.577854348939386,0.5713102448620386,0.5698978747084916,test,0.497984496124031,0.4986851012717855,0.4986806035203925,0.4986851012717855,0.4977825696350062,0.4989302817104925,0.497984496124031,0.497556703407592
2026-04-26T15:35:31,dummy_most_frequent,target_10d_binary,artifacts\models\20260426_153531_dummy_most_frequent.joblib,model_dataset.parquet,19302,9665,96,train,0.5328981452699202,0.5,0.2664490726349601,0.5,0.3476409355143977,0.2839804332321209,0.5328981452699202,0.3705144195110449,test,0.5197102948784273,0.5,0.2598551474392137,0.5,0.3419798474945534,0.2700987906026219,0.5197102948784273,0.3554608947677479
2026-04-26T15:35:31,dummy_stratified,target_10d_binary,artifacts\models\20260426_153531_dummy_stratified.joblib,model_dataset.parquet,19302,9665,96,train,0.5023831727282146,0.5000997211775173,0.500099770315744,0.5000997211775173,0.5000980938630906,0.5022638905126379,0.5023831727282146,0.5023218870881538,test,0.491050181065701,0.4893634263001996,0.489303144923397,0.4893634263001996,0.4890811584569847,0.4901158686965567,0.491050181065701,0.4903314878135195
2026-04-26T15:35:33,random_forest,target_10d_binary,artifacts\models\20260426_153533_random_forest.joblib,model_dataset.parquet,19302,9665,96,train,0.6537664490726349,0.6580161097146887,0.6592021461484882,0.6580161097146887,0.6536093964751175,0.6625020196123188,0.6537664490726349,0.6531241001275574,test,0.4945680289705121,0.4951335232338824,0.4951369749588956,0.4951335232338824,0.4945545016859861,0.4959083928292662,0.4945680289705121,0.4946575795940745
2026-04-26T15:35:34,hist_gradient_boosting,target_10d_binary,artifacts\models\20260426_153534_hist_gradient_boosting.joblib,model_dataset.parquet,19302,9665,96,train,0.6764065899906745,0.661873522836926,0.7051654069490927,0.661873522836926,0.6520791045530581,0.7010790679988588,0.6764065899906745,0.6581323777712738,test,0.4960165545783755,0.4845252553463032,0.4766436586433759,0.4845252553463032,0.4422027046587946,0.4779563161840544,0.4960165545783755,0.4490325103947574
2026-04-26T15:35:35,extra_trees,target_10d_binary,artifacts\models\20260426_153535_extra_trees.joblib,model_dataset.parquet,19302,9665,96,train,0.5804579836286395,0.5827832314354277,0.5827205291321718,0.5827832314354277,0.5804541954474165,0.5852105055528701,0.5804579836286395,0.5805371435535073,test,0.4999482669425763,0.4994028331373227,0.499403305747866,0.4994028331373227,0.4993856800986599,0.5001809470032391,0.4999482669425763,0.5000472405540061
2026-04-26T18:10:42,dummy_most_frequent,target_10d_relative_binary,artifacts\models\20260426_181042_dummy_most_frequent.joblib,model_dataset.parquet,5200,2600,96,train,0.5292307692307693,0.5,0.2646153846153846,0.5,0.3460764587525151,0.2800852071005917,0.5292307692307693,0.3663086209565083,test,0.5453846153846154,0.5,0.2726923076923077,0.5,0.3529118964659034,0.2974443786982248,0.5453846153846154,0.3849454378374239
2026-04-26T18:10:43,dummy_stratified,target_10d_relative_binary,artifacts\models\20260426_181043_dummy_stratified.joblib,model_dataset.parquet,5200,2600,96,train,0.510576923076923,0.5089097412220702,0.5089093405137655,0.5089097412220702,0.5089095219786739,0.5105879666700566,0.510576923076923,0.5105824260508448,test,0.4884615384615384,0.4861128015674706,0.4861937571771583,0.4861128015674706,0.4859426574832062,0.4903749789202342,0.4884615384615384,0.4892088987518129
2026-04-26T18:13:04,dummy_most_frequent,target_10d_relative_binary,artifacts\models\20260426_181304_dummy_most_frequent.joblib,model_dataset.parquet,5200,2600,96,train,0.5292307692307693,0.5,0.2646153846153846,0.5,0.3460764587525151,0.2800852071005917,0.5292307692307693,0.3663086209565083,test,0.5453846153846154,0.5,0.2726923076923077,0.5,0.3529118964659034,0.2974443786982248,0.5453846153846154,0.3849454378374239
2026-04-26T18:13:05,dummy_stratified,target_10d_relative_binary,artifacts\models\20260426_181305_dummy_stratified.joblib,model_dataset.parquet,5200,2600,96,train,0.510576923076923,0.5089097412220702,0.5089093405137655,0.5089097412220702,0.5089095219786739,0.5105879666700566,0.510576923076923,0.5105824260508448,test,0.4884615384615384,0.4861128015674706,0.4861937571771583,0.4861128015674706,0.4859426574832062,0.4903749789202342,0.4884615384615384,0.4892088987518129
2026-04-26T18:13:13,random_forest,target_10d_relative_binary,artifacts\models\20260426_181313_random_forest.joblib,model_dataset.parquet,5200,2600,96,train,0.7223076923076923,0.7188960613315094,0.7226570639126693,0.7188960613315094,0.719480881229323,0.7225135382803544,0.7223076923076923,0.7211271466849251,test,0.5023076923076923,0.4985251265455743,0.4985271125686394,0.4985251265455743,0.4985186894351463,0.5026577459872342,0.5023076923076923,0.5024753473020528
2026-04-26T18:13:17,hist_gradient_boosting,target_10d_relative_binary,artifacts\models\20260426_181317_hist_gradient_boosting.joblib,model_dataset.parquet,5200,2600,96,train,0.7878846153846154,0.7843707250341997,0.7902339550105979,0.7843707250341997,0.7854759722878163,0.7893389684864142,0.7878846153846154,0.7868048788239812,test,0.5319230769230769,0.5229303444473878,0.5237119107420823,0.5229303444473878,0.5216512450265229,0.5273960081160647,0.5319230769230769,0.5280138495608713
2026-04-26T18:13:26,extra_trees,target_10d_relative_binary,artifacts\models\20260426_181326_extra_trees.joblib,model_dataset.parquet,5200,2600,96,train,0.6471153846153846,0.6414716807265541,0.6474676909627533,0.6414716807265541,0.6406593595715268,0.647369433045689,0.6471153846153845,0.6434751868503399,test,0.5146153846153846,0.5048100444132605,0.505005973389234,0.5048100444132605,0.5028484848484849,0.5090269326966304,0.5146153846153846,0.5097909557109558
2026-04-26T18:28:36,dummy_most_frequent,target_20d_binary,artifacts\models\20260426_182836_dummy_most_frequent.joblib,model_dataset.parquet,21142,10585,96,train,0.5389745530224198,0.5,0.2694872765112099,0.5,0.3502166763991763,0.2904935688057172,0.5389745530224198,0.377515753246487,test,0.5409541804440245,0.5,0.2704770902220123,0.5,0.3510514376800931,0.2926314253398662,0.5409541804440245,0.3798054855278627
2026-04-26T18:28:37,dummy_stratified,target_20d_binary,artifacts\models\20260426_182837_dummy_stratified.joblib,model_dataset.parquet,21142,10585,96,train,0.5041150316904739,0.5009648809932989,0.5009653482526261,0.5009648809932989,0.5009639596081936,0.5039972865152272,0.5041150316904739,0.5040550112698591,test,0.50968351440718,0.505826443319493,0.5058402112271032,0.505826443319493,0.5058110225646633,0.5091491922172984,0.50968351440718,0.5093942140560849
2026-04-26T18:28:53,random_forest,target_20d_binary,artifacts\models\20260426_182853_random_forest.joblib,model_dataset.parquet,21142,10585,96,train,0.6611011257213131,0.6569780294455427,0.6587173688404957,0.6569780294455427,0.6573879060952046,0.6601438144975716,0.6611011257213131,0.6601681813990785,test,0.5222484648086916,0.5176582670066392,0.5177747630957772,0.5176582670066392,0.517573429094859,0.5209618620153308,0.5222484648086916,0.5214633100582877
2026-04-26T18:29:03,hist_gradient_boosting,target_20d_binary,artifacts\models\20260426_182903_hist_gradient_boosting.joblib,model_dataset.parquet,21142,10585,96,train,0.666635133856778,0.6461537180261313,0.7077077518707833,0.6461537180261313,0.6303976008875727,0.7018685805037127,0.666635133856778,0.6394186664968251,test,0.5324515824279641,0.5083919265156562,0.5127601762030177,0.5083919265156562,0.4731968033901944,0.5154992182689616,0.5324515824279641,0.4876683226650525
2026-04-26T18:29:20,extra_trees,target_20d_binary,artifacts\models\20260426_182920_extra_trees.joblib,model_dataset.parquet,21142,10585,96,train,0.600841926024028,0.5992735155106511,0.5989776041318818,0.5992735155106511,0.599050984780823,0.6015857556414377,0.600841926024028,0.6011397824940586,test,0.5226263580538498,0.5209679105148708,0.5208675084506287,0.5209679105148708,0.5207290061855487,0.5241469119043765,0.5226263580538498,0.5231989822663551
2026-04-26T18:32:53,dummy_most_frequent,target_20d_relative_binary,artifacts\models\20260426_183253_dummy_most_frequent.joblib,model_dataset.parquet,14420,7220,96,train,0.6287101248266297,0.5,0.3143550624133148,0.5,0.3860172017372051,0.3952764210595162,0.6287101248266297,0.4853858461788491,test,0.6373961218836565,0.5,0.3186980609418282,0.5,0.3892742344780917,0.4062738161923251,0.6373961218836565,0.4962437748111296
2026-04-26T18:32:53,dummy_stratified,target_20d_relative_binary,artifacts\models\20260426_183253_dummy_stratified.joblib,model_dataset.parquet,14420,7220,96,train,0.5382801664355062,0.5033716140162035,0.5034016283485325,0.5033716140162035,0.5033538902088869,0.5362952089834021,0.5382801664355064,0.5372572211066932,test,0.535180055401662,0.4982846996805122,0.4982919170466448,0.4982846996805122,0.498281341223899,0.5361729038459999,0.535180055401662,0.5356700281129092
2026-04-26T18:33:06,random_forest,target_20d_relative_binary,artifacts\models\20260426_183306_random_forest.joblib,model_dataset.parquet,14420,7220,96,train,0.7181692094313453,0.6882648895028785,0.6971652247128175,0.6882648895028785,0.6916343889688413,0.7135862001288191,0.7181692094313453,0.7149197917009489,test,0.5516620498614958,0.5086614117022891,0.5089065062227249,0.5086614117022891,0.5085251998088284,0.5458842736940943,0.5516620498614958,0.5485361911620272
2026-04-26T18:33:14,hist_gradient_boosting,target_20d_relative_binary,artifacts\models\20260426_183314_hist_gradient_boosting.joblib,model_dataset.parquet,14420,7220,96,train,0.7005547850208045,0.6021032743651111,0.787391538721326,0.6021032743651111,0.578927992025638,0.7600469484824104,0.7005547850208045,0.6371833024253873,test,0.6249307479224376,0.5052069897533507,0.5204227928968501,0.5052069897533507,0.4401385284717335,0.5532719346539423,0.6249307479224376,0.5285251638117038
2026-04-26T18:33:26,extra_trees,target_20d_relative_binary,artifacts\models\20260426_183326_extra_trees.joblib,model_dataset.parquet,14420,7220,96,train,0.6304438280166436,0.5942564678020915,0.5987428640640363,0.5942564678020915,0.5955954956314664,0.6234954888415033,0.6304438280166436,0.6261546758378868,test,0.5513850415512466,0.5081147665893428,0.5083542323727082,0.5081147665893428,0.5079555729724186,0.545376402975579,0.5513850415512466,0.5481253005530222
2026-04-26T18:38:01,dummy_most_frequent,target_20d_binary,artifacts\models\20260426_183801_dummy_most_frequent.joblib,model_dataset.parquet,21142,10585,96,train,0.5440355690095544,0.5,0.2720177845047772,0.5,0.3523465261610097,0.2959747003475496,0.5440355690095544,0.3833780856970895,test,0.5416154936230515,0.5,0.2708077468115257,0.5,0.3513298198308616,0.2933473429325417,0.5416154936230515,0.3805713475843797
2026-04-26T18:38:01,dummy_stratified,target_20d_binary,artifacts\models\20260426_183801_dummy_stratified.joblib,model_dataset.parquet,21142,10585,96,train,0.5036893387569766,0.4996374705896358,0.4996372153070429,0.4996374705896358,0.4996354486294185,0.503518415854253,0.5036893387569766,0.5036019979817639,test,0.4956069910250354,0.4911145773971118,0.4910749544722887,0.4911145773971118,0.491027895736169,0.4946177443595734,0.4956069910250354,0.4950460062436305
2026-04-26T18:38:17,random_forest,target_20d_binary,artifacts\models\20260426_183817_random_forest.joblib,model_dataset.parquet,21142,10585,96,train,0.6541481411408571,0.6577839340226596,0.6570311765107153,0.6577839340226596,0.6540522444309548,0.661666938046705,0.6541481411408571,0.6545595162316311,test,0.495040151157298,0.4931567094887081,0.493190861765299,0.4931567094887081,0.4929844530075555,0.4966795640230102,0.495040151157298,0.4956715005890439
2026-04-26T18:38:27,hist_gradient_boosting,target_20d_binary,artifacts\models\20260426_183827_hist_gradient_boosting.joblib,model_dataset.parquet,21142,10585,96,train,0.666729732286444,0.6435110509375601,0.7049807571317641,0.6435110509375601,0.6286273941401388,0.6988839065700464,0.666729732286444,0.6391038491945423,test,0.5312234293811998,0.5055930620498987,0.5089652599956804,0.5055930620498987,0.4657716202581086,0.5119686980763424,0.5312234293811998,0.4813351948431136
2026-04-26T18:38:43,extra_trees,target_20d_binary,artifacts\models\20260426_183843_extra_trees.joblib,model_dataset.parquet,21142,10585,96,train,0.5984296660675433,0.5919151260722473,0.5937270107946768,0.5919151260722473,0.5919410654362416,0.5962504529036329,0.5984296660675433,0.5964728637766331,test,0.5264052905054322,0.5128637065835275,0.514309772388784,0.5128637065835275,0.5055478193646687,0.5173833666953219,0.5264052905054322,0.514000180024748
